title,link,price,rating,brand,model_name,operating_system,cellular_technology,wireless_network_technology,about
Google Pixel 3 XL Smartphone (G013C) GSM Unlocked + Verizon - 64GB / Not Pink (Renewed),https://www.amazon.com/Google-Pixel-Smartphone-Unlocked-Verizon/dp/B07L37PZW5/ref=sr_1_455?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089833&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-455,$131.99,3.9,Google,Pixel 3 xl,Android 9.0,,GSM,"Create, share and stay connected with Not Pink Google Pixel 3 XL smartphone. Its 64GB of storage lets you save important files and apps, and the 12.2-megapixel rear camera has autofocus to take professional-looking photos easily. The 6.3-inch touch screen on this Google Pixel 3 XL smartphone is water-resistant and dust-resistant.    Google Pixel 3 XL (64GB, 6.3in) Factory Unlocked US Warranty, Brand: Google, Model: Pixel 3 XL Factory Unlocked, GSM MPN: G013C, Operating System: Latest Android 9 Pie (3 years of OS and security updates), Cellular Band: Unlocked, Lock Status: Network Unlocked, Screen Size: Fullscreen 6.3 inches QHDplus OLED at 523ppi    Glass: Corning Gorilla Glass 5, Network: Unlocked World-wide network/carrier compatibility with GSM/EDGE: Quad-band (850, 900, 1800, 1900 MHz) CDMA EVDO Rev A: BC0/BC1/BC10 WCDMA: W1/W2 Camera Resolution: 12.2MP HDR Support (UHDA certification), 4K Video Recording Rear Camera: 12.2MP dual pixel, f/1.8 aperture, Autofocus and dual pixel phase detection, Optical and electronic image stabilization, Spectral and flicker sensor Dual Front Cameras: 8MP wide angle and normal FoV cameras.    RAM: 4 GB, Storage Capacity: 64GB, Processor: Qualcomm Snapdragon 845 (2.5GHz plus 1.6GHz), 64Bit Octa Core Adreno 630 ,Battery: 3430 mAh battery, 18w fast charging, Qi wireless charging, 18w/2A USB Type C charger, Wireless and Location: Wi Fi 2.4GHz plus 5.0GHz 802.11a/b/g/n/ac, Bluetooth 5.0 LE Materials: Aluminum frame plus hybrid coating, Style: Bar"
HTC One M7 Unlocked GSM 4G LTE Quad-Core Smartphone w/Beats Audio - Black,https://www.amazon.com/HTC-One-M7-Quad-Core-Smartphone/dp/B00BM4FJFY/ref=sr_1_479?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089840&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-479,,3.7,HTC,One M7,Android,4G,"GSM, LTE","3G: HSDPA 850 / 900 / 1900 / 2100, 4G: LTE 700 / 850 / 1700 / 1900 / 2100    4.7-inch Super LCD3 Capacitive Multi-Touchscreen w/ Protective Corning Gorilla Glass 2    Android v4.3 JellyBean (upgradable), Quad-Core 1.7 GHz Krait 300 Processor    Chipset: Qualcomm APQ864T Snapdragon 6, Adreno 320 Graphics    Internal Memory: 32GB, 2GB RAM    Unlocked cell phones are compatible with GSM carriers like AT&T and T-Mobile as well as with GSM SIM cards (e.g. H20, Straight Talk, and select prepaid carriers). Unlocked cell phones will not work with CDMA Carriers like Sprint, Verizon, Boost or Virgin."
"Azumi iPhone SE 16GB Factory Unlocked 1st Gen 2016, Gold",https://www.amazon.com/iPhone-16GB-Factory-Unlocked-2016/dp/B0979KD57W/ref=sr_1_375?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089753&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-375,,3.5,Azumi,IPSEGOLD,IOS 14,"LTE, UMTS, HSPA, HSDPA, GSM, EDGE","GSM, Wi-Fi, LTE","Factory unlocked iPhone and Fully Gsm Unlocked, compatible with (e.g. AT&T, T-Mobile, Cricket, Metro, Mint, , Straight Talk, Ting Mobile, Simple Mobile and any service provider that uses att or tmobile network)    Ready out of the box, Packed in generic box with a charger, cable, and handsfree. Insert an activated sim card provided by your service provider into the phone (NOT included with phone). Then, power the phone ON and you will be all set.    Inspected and guaranteed to have minimal to no cosmetic damage, which is not noticeable when the device is held at arms length. Successfully passed a full diagnostic test which ensures perfect functionality. Tested for battery health and guaranteed to have a minimum battery capacity of +80%.    The Apple iPhone SE is the 1st Generation iPhone SE made in 2016 along with the iPhone 6s and iPhone 6s Plus. The iPhone SE has the same shape as the iPhone 5 and iPhone 5s, but is a lot more powerful. The iPhone 5 and 5s cases will also fit the iPhone SE and vice versa.    This iPhone is able to update to the latest version of iOS, that means it runs as good as the most expensive new iPhone, unlike the iPhone 4 iPhone 4s iPhone 5 iPhone 5s iPhone 6 iPhone 6 Plus. This iPhone SE comes in the colors Space Gray, Silver, Gold, and Rose Gold.    Connector type: Lightning"
Docomo SHARP SH-11C Unlocked Waterproof Cell Phone White,https://www.amazon.com/Docomo-SHARP-SH-11C-Unlocked-Waterproof/dp/B00BAOA84S/ref=sr_1_527?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089872&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-527,,4.0,Sharp,SH 11C,,3G,UMTS,"Available from US sellers    Multi Color Notification Lights / Micro SD memory card supports up to 32 GB    Video Recording (864×480 video capture resolution) (Capable up to 30FPS recording)    8.1 Megapixel Camera (2448×3264 pixels max picture taking resolution)    (3G) UMTS HSDPA 800, 850, 1700, 2100 MHz"
LG G6 H872 32GB Ice Platinum - T-Mobile (Renewed),https://www.amazon.com/LG-G6-H872-32GB-Platinum/dp/B07451RCZN/ref=sr_1_552?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089882&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-552,$140.00,4.1,LG,LG G6,Google_android,2G,"GSM, LTE","5.7-inch IPS LCD Capacitive Touchscreen, 1440 x 2880 pixels with Corning Gorilla Glass 3    IP68 Dust/Water Proof (Up to 1.5m for 30mins) & MIL-STD-810G Compliant    Android OS    Internal Memory: 32GB, 4GB RAM - microSD Up to 256GB    Dual 13 Megapixel Camera (f/1.8, OIS, 3-axis, phase detection AF)|13MP (f/2.4, No AF), Dual-LED Flash, 1/3 inch sensor size & 5MP Front Camera with f/2.2"
SAMSUNG Galaxy A11 LTE Verizon - 2020 Model - (SM-A115UZKAVZW) (Renewed),https://www.amazon.com/SAMSUNG-Galaxy-A11-Verizon-SM-A115UZKAVZW/dp/B08GKPP5WH/ref=sr_1_504?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089857&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-504,$149.99,3.4,SAMSUNG,Galaxy A11,Android,4G,LTE,Item Package Dimension: 6.35L X 3.0W X 0.31H Inches    Item Package Weight - 0.62 Pounds    Item Package Quantity - 1    Product Type - Cellular Phone
"Samsung Galaxy A32 (5G) 64GB A326U (AT&T Unlocked) 6.5"" Display Quad Camera Long Lasting Battery Smartphone - Black (Renewed)",https://www.amazon.com/Samsung-Unlocked-Display-Lasting-Smartphone/dp/B09J1LGZRZ/ref=sr_1_528?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089872&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-528,$139.50,4.0,SAMSUNG,,,5G,GSM,Item Package Dimension- 7.1299999927274L X 3.9799999959404W X 2.0899999978682H Inches    Item Package Weight - 0.8598028218 Pounds    Product Type - Cellular Phone    Memory - 64.0 Gb
LG G6+ - 128 GB - Unlocked (AT&T/T-Mobile/Verizon) - Black - Prime Exclusive,https://www.amazon.com/LG-G6-Unlocked-T-Mobile-Exclusive/dp/B0791RW7CD/ref=sr_1_575?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089894&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-575,$799.99,3.9,LG,LG G6 Plus,Android 7.0,LTE,LTE,"Pre-installed selection of Amazon apps, including the Amazon Widget, provide Prime members with easy access to daily deals, Prime movies and TV shows, Prime Music, Amazon Photos storage, and more with a single sign-on experience    5.7"" QHD Plus FullVision display with 18:9 aspect ratio    Hi-Fi Quad DAC and QuadPlay Headphones (included in the box) provide next-level audio with unsurpassed quality and clarity    Wide-angle cameras: Dual 13 MP standard-angle and wide-angle rear cameras with LED flash and wide-angle 5 MP front camera with Selfie Light    Reliable design: IP68 dust and water resistance and passed 14 different military standard tests for durability (MIL-STD-810G certification)    Android 7.0, fast 4G LTE speed, Qualcomm Snapdragon 821 2.35 GHz +1.6 GHz quad-core processor, 4 GB of RAM, 128 GB of internal memory with the option to add up to 2 TB of microSD expandable memory, 3,300 mAh battery with wireless charging capabilities, and facial recognition or fingerprint sensor to instantly unlock your phone    Unlocked for the freedom to choose your carrier. Compatible with AT&T, T-Mobile, and Verizon networks. Sim card not included    Prime members and accounts are limited to the purchase of 4 LG G6+ Prime Exclusive Phone every 12 months"
BLU Dash 5.0+ 1.3 GHz Quad Core 4.4KK HSPA+ with 5MP Camera Unlocked Smartphone - Retail Packaging - Yellow,https://www.amazon.com/BLU-4-4KK-Camera-Unlocked-Smartphone/dp/B00N5AKTHG/ref=sr_1_574?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089894&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-574,$123.38,3.9,BLU,BLU Dash 5,Android 4.4,4G,GSM,"Unlocked Dual Sim 5.0"", WVGA Display, 1.3 GHz Quad Core Processor    Android 4.4 Kit Kat, 4GB Internal Memory, Micro SD up to 64GB    5MP Camera and 0.3MP Front, HD Video Recording 720p, LED Flash    4G HSPA+ up to 21Mbps 850/1700/1900: Nationwide AT&T: Cricket Wireless, Straight Talk, Net10, H20 Wireless, 420 Wireless, Black Wireless, Consumer Cellular, Pure TalkUSA, Red Pocket, Telcel America.    T-Mobile: MetroPCS, Lyca, Speed talk, Go Smart, Simple Mobile, Net10, Straight Talk, Solavei, Ultra Mobile, Telcel America, Walmart Family Mobile.    Unlocked cell phones are compatible with GSM carriers like AT&T and T-Mobile as well as with GSM SIM cards (e.g. H20, Straight Talk, and select prepaid carriers). Unlocked cell phones will not work with CDMA Carriers like Sprint, Verizon, Boost or Virgin."
Google Pixel 4 64gb Just Black Verizon Locked (Renewed),https://www.amazon.com/Google-Pixel-Verizon-Locked-Renewed/dp/B084HMNKYS/ref=sr_1_600?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089900&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-600,$128.99,4.2,Google,PIXEL 4 64GB G020I,Android 10.0,,LTE,Ships in non-retail box; generic charger and USB Cable only. No any other accessories included. ********    Google Pixel 4 64gb-Locked to Verizon****
"Xiaomi Redmi 10A 4G LTE 64GB + 4GB Global Version Global Unlocked (Only Tmobile/Metro/Mint USA Market) 6.53"" 13MP Camera + (w/Fast Car Charger Bundle) (Graphite Gray)",https://www.amazon.com/Xiaomi-Version-Unlocked-Tmobile-Graphite/dp/B0BN4GHWDV/ref=sr_1_624?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089909&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-624,$145.99,4.6,Xiaomi,10A,MIUI 12 based on Android 11,4G,"GSM, LTE","Will NOT work on Verizon AT&T/BOOST/CRICKET/METRO PCS or any CDMA Carrier. 4G Worldwide Unlocked Dual Nano sim . fcc id: 2AFZZ3QAG    Dual Nano sim + Micro SD 4G: LTE FDD: B1/2/3/4/5/7/8/20/284G: LTE TDD: B38/40/B41 3G: WCDMA: B1/2/4/5/8 2G: GSM: 850 900 1800 1900 MHz    6.53” HD+ Dot Drop display1600 x 720 HD+20:9 aspect ratioSupports Sunlight display | Reading mode | Color temperature adjustment    MediaTek Helio G25CPU: Octa-core CPU, up to 2.0GHzGPU: PowerVR8320, up to 650MHz    13MP main cameraf/2.22MP depth cameraf/2.4 Front Camera 5MP f/2.2    5000mAh (typ)10W fast charging10W in-box chargerMicro USB / Rear fingerprint sensorAI face unlock    GPS | AGPS | GLONASS | Beidou 3.5mm headphone jack Vibration Motor | Proximity sensor | Ambient light sensor | Accelerometer"
SAMSUNG Galaxy S8 Active G892A Unlocked AT&T Phone w/ 12MP Camera - Camo Blue,https://www.amazon.com/Samsung-Galaxy-Active-Unlocked-Camera/dp/B07WRDS36F/ref=sr_1_576?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089894&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-576,,3.6,SAMSUNG,Galaxy S8 Active,,,,"5.8 inch Super AMOLED Capacitive Touchscreen, 1440 x 2960 pixels with Corning Gorilla Glass 5    Android OS, Qualcomm Snapdragon 835, Octa-Core (4x2.35 GHz & 4x1.9 GHz), Adreno 540    Internal Memory: 64GB, 4GB - microSD Up to 512GB    12 MP Rear Camera with f/1.7 aperture, 26mm, OIS, Dual Pixel PDAF & 8 MP Front Facing Camera with f/1.7, 25mm, AF    Non-Removable 4000 mAh Lithium Ion capacity"
Unlocked Samsung A42 5G 128GB - Black - SM-A426UZABXAA (Renewed),https://www.amazon.com/Unlocked-Samsung-A42-128GB-SM-A426UZABXAA/dp/B097C3TS3Q/ref=sr_1_623?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089909&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-623,$163.89,3.9,SAMSUNG,Samsung A42,Android,5G,,Item Package Dimension- 8.6220472353L X 4.2913385783W X 2.4015748007H Inches    Item Package Weight - 0.69886537054 Pounds    Item Package Quantity - 1    Product Type - Cellular Phone
"LG Stylo 3 Unlocked 4g LTE USA Latin Caribbean (Cricket) GSM 5.7"" HD 16GB 2 Gb Ram 13MP Fingerprint Android Desbloqueado (Titan)",https://www.amazon.com/LG-Unlocked-Caribbean-Fingerprint-Desbloqueado/dp/B078K8GTR7/ref=sr_1_647?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089914&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-647,,3.6,LG,Stylo 3,Android,"4G, 3G, 2G","GSM, UMTS, CDMA, LTE","1 Nano Sim GSM 850/900/1800/1900 MHz, UMTS 850/1700/1900 Mhz, LTE Bands 2/4/5/12 (Not CDMA CARRIERS Sprint Verizon Virgin and more)    Lcd 5.7"" (1280 x 720) Android 7 Qualcomm MSM8917 1.4GHz Quad-Core Processor    13 Mp Flash LED + 5Mp Front Camera Take 4 selfies on a timer.    16gb Storage (8.2 GB User) Support Up to 2TB micro sd (not included) / 2 GB Ram    Fingerprint Reader + Stylus Pen. Inside the box: Phone Removable Battery Usb Cable Charger Manual"
"UMIDIGI Bison X10G Rugged Smartphone, NO NFC, T-Mobile, 4+32G, Rugged Cell Phone Unlocked, IP68/IP69K Waterproof, Android 11, 6.53"" FHD Screen, 6150mAh Battery, 4G Dual SIM",https://www.amazon.com/UMIDIGI-Bison-Smartphone-T-Mobile-Waterproof/dp/B09NLNQCR3/ref=sr_1_678_sspa?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089922&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-678-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExM1VCTU5UQ1RESFVYJmVuY3J5cHRlZElkPUEwMzE5NDk5MVNJQTBMWENZVjczUyZlbmNyeXB0ZWRBZElkPUEwOTI4NDkzM01VNTNCRVNYUzE3RSZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,$149.99,3.6,UMIDIGI,RP05,Android 11.0,4G,"GSM, CDMA, LTE","【Extreme durability】Military standards MIL-STD-810G, the rugged smartphone unlocked can withstand extreme temperatures below 80℃, 1.8m fall, and 1.5 meters of water for 30 minutes.    【Dual 4G VoLTE &Unlocked Cell Phone】Rugged cell phone unlocked supports dual SIM 4G LTE network. UMIDIGI Bison X10G supports GSM network but NOT CDMA network. GSM(SUPPORTED): ATT, CRICKET, T-MOBILE CDMA(NOT SUPPORTED): VERIZON, SPRINT, US CELLULAR(If parts of the network can't be compatible with, we can use the new IMEI no. to solve the problem)    【Multi-functions for outdoor】wireless FM radio, customized water camera mode, barometer, Enhanced Antennas & Navigation System, various outdoor tools, all these function are packed in one phone. Gloves mode, you can wear the gloves to use the phone.    【Two customized programmed button】PTT/SOS, underwater camera. One step access to the program.    【Underwater Camera & Gloves Mode】 The mobile phone supports underwater camera mode, which means you can take the photo underwater with one hand. The gloves mode can enalble the smooth touch on the screen even with gloves."
Unlocked Motorola G Power - 64GB - Flash Gray - PALF0005US (Renewed),https://www.amazon.com/Battery-Unlocked-Motorola-Camera-Renewed/dp/B08WKNF98F/ref=sr_1_378?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089753&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-378,$109.99,4.1,Motorola,Motorola Moto G Power,Android 10.0,4G,,Product Type -Cellular Phone    Package Quantity-1    Package Dimension-6.8899999929722 inchesL X 3.6199999963076 inchesW X 1.849999998113 inchesH    Package Weight -0.76941329438 Lbs
"DOOGEE Unlocked Android Phone 2023, X98 PRO 9GB+64GB Android 12 Cell Phones, Helio G25 Octa Core, Dual 4G Phones Unlocked, 6.5"" FHD+ Display Smartphone, 4200mAh, Face ID, T-Mobile, US Version",https://www.amazon.com/DOOGEE-Unlocked-Android-Smartphone-T-Mobile/dp/B0BM97HZV2/ref=sr_1_701_sspa?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-701-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExOTBBUjMyUVNZWjdIJmVuY3J5cHRlZElkPUEwMTkwNTM5MjZBTkdaWllaWDlJTCZlbmNyeXB0ZWRBZElkPUEwNzkwNDgyMzBVUkY3T1czSUROMiZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,$139.99,4.6,DOOGEE,Doogee X98 PRO,Android 12.0,4G,"GSM, CDMA, LTE","🌍【4G Dual Sim Phone】DOOGEE X98 Pro dual 4g cell phone is compatible with GSM WCDMA LTE T-mobile, and works with AT&T or Cricket activations or with CDMA Networks like Verizon, Straight Talk, U.S. Cellular, Sprint, and Boost Mobile.    👍【Android 12 Smartphone & Helio G25 Octa Core】The latest Android 12 unlocked cell phone equips 9GB RAM(4GB+5GB Extended) and 64GB ROM and an octa-core processor to provide a smooth scrolling experience and multi-tasking operation. External TF card storage up to 1TB.    📱【6.5"" HD Smooth Touching Screen】Unlocked android phones with a bright 6.5"" HD screen provides crisp, clear images to upgrade your visual experience. Dual sim cell phone equips Face ID unlocked making it operate with ease.    🔋【4200mAh Long Battery Life】Support 10W Type-C quick charging DOOGEE X98 Pro unlocked smartphone is long-lasting to browse social media, game playing, and do phone chating without interruption. Android 12 phone equips OTG function that directly connects for data transmission and supports reverse charging. Charge other devices which in lower battery condition. 10 days standby, 1-2 days of everyday use, and 16 hours of calling.    📸【AI Double Camera System】DOOGE X98 Pro smartphone with 12MP+2MP double Rear Cameras, allowing you to freely capture the moments and beauty of the world. and stunning selfies with a 8MP front-facing camera to capture crisp moment.    ❤️【Satisfaction Guaranteed】DOOGEE is committed to providing our consumers the absolute best value and quality on our entire line of rugged smartphones. As DOOGEE smartphone valued members, you have a 2-year free warranty, 30 days of money back without reason, and a 7/24 professional team here to serve you with any problems."
"Samsung Galaxy Watch Active2 (44mm), Silver (LTE Unlocked) - SM-R825USSAXAR (US Version & Warranty) (Renewed)",https://www.amazon.com/Samsung-Galaxy-Active2-Silver-Unlocked/dp/B084WYCG26/ref=sr_1_699?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-699,$109.99,4.1,SAMSUNG,Active2,Android,,,"Lte Unlocked (carrier agnostic) - with LTE connectivity, you can leave your phone behind    Samsung Galaxy watches feature the Tien OS. Samsung’s proprietary OS is flexible. If your organization has a mix of Android and non-android smartphones, The tizen-equipped Samsung watches will be compatible with all devices. Ch Active2. Its advanced sensors keep your pace to help you better achieve your run goals.    Comfortably sleek the Galaxy Watch Active2 is light enough to wear anywhere comfortably. It comes in aluminum casing and with a variety of faces, bands and finishes so it goes with anything.    Keep your beat. You can see if your heart rate is where you want it with Galaxy Watch Active2. Get automatically alerted if your watch detects a high or a low heart rate. This Device and related software are not intended for use in the diagnosis of disease    Battery built for endurance The Galaxy Watch active2’s long-lasting battery can go for more than a Day5 on a single charge, and you can always get a quick boost from your compatible Galaxy phone with wireless power share. Works with Qi compatible Samsung"
YEZZ Art 3 Lite | 2022 | 2/64GB | 13MP + VGA + Depth Sensor Triple Camera | Unlocked smarpthone | 1 Year Warranty in The U.S. (Majestic Blue),https://www.amazon.com/Sensor-Unlocked-smarpthone-Warranty-Majestic/dp/B0BFCLCDRX/ref=sr_1_698?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-698,$120.00,3.8,Yezz,YEZZ ART 3 LITE,Android 11.0,4G,"GSM, Wi-Fi, LTE","2GB (RAM) and 64GB (ROM) (Expandable up to 128GB).    Loaded with the Android OS v11 Go Edition + 5000 mAh battery    Cameras: 13MP + VGA + AI Lens (Primary) 8MP(Front camera). Screen: 6.5 inch display with HD+ IPS resolution    Networks: 2G GSM: 850/900/1800/1900; 3G: 850/900/1900/2100 4G LTE: B2/B3/B4/B7/B12/B17/B28AB – Factory Unlocked Dual SIM smartphone    Compatible with: AT&T, T-Mobile, Cricket, MetroPCS, Straight Talk and other GSM operators.    Fingerprint reader and facial recognition"
HTC ONE M7 for AT & T - Limited Edition Blue,https://www.amazon.com/HTC-ONE-M7-AT-limited/dp/B00HTAAGIK/ref=sr_1_697?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-697,,4.0,HTC,One M7,Android 4.4,,,similar to upc 821793034054 which is the silver one    same great handset as the silver or black version only in a beautiful blue
"Google - Pixel 3 XL Factory Unlock (Verizon) (Black, 64GB) (Renewed)",https://www.amazon.com/Google-Factory-Unlock-Verizon-Renewed/dp/B07L8PYD9Q/ref=sr_1_696?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-696,$119.00,4.1,Google,Pixel 3 XL,Android,4G,"GSM, CDMA, LTE","FDD-LTE: Bands⁷ 1*/2*/3*/4*/5/7*/8/12/13/17/18/19/20/25*/ 26/28/29/32/66*/71 TD-LTE: Bands 38*/39/40/41*/42/46. GSM+CDMA unlocked    6.3 inch Amoled screen. Direct from Google    4GB ram, Snapdragon 845    3430 mah battery"
"Google Pixel 3a (64GB, Purple-ish, Verizon) (Renewed)",https://www.amazon.com/Google-Pixel-Purple-ish-Verizon-Renewed/dp/B07YSTK94G/ref=sr_1_700?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-700,$110.84,3.7,Google,Pixel 3a,,,,"Get more done with an extraordinary camera, fast-charging battery, and the helpful Google Assistant built in.    Motion Auto Focus will make sure the people and pets in your shot stay sharp as you snap away.    Let the Google Assistant help screen your calls, so you know who’s calling and why before you pick up.    Get more done with an Adaptive Battery that delivers 7 hours of use on just a 15-minute charge. It’s designed to learn your favorite apps and reduce power to the ones you rarely use.    Qualcomm Snapdragon 670 2.0 GHz plus 1.7GHz, 64-bit Octa-Core"
Pantech Renue Qwerty Slider Keyboard phone - GSM unlocked,https://www.amazon.com/Pantech-Renue-Qwerty-Slider-Keyboard/dp/B00MY72PLO/ref=sr_1_694?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089931&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-694,,3.3,Pantech,Renue,,2G,GSM,
"Samsung Galaxy A13 (SM-A135M/DS) Dual SIM,32 GB 3GB RAM, Factory Unlocked GSM, International Version - No Warranty - (Black) (Renewed)",https://www.amazon.com/Samsung-SM-A135M-Factory-Unlocked-International/dp/B0BJDWKJ2F/ref=sr_1_698?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089971&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-698,,3.9,Unknown,Samsung Galaxy A13,,2G,,
"6GB 128GB Unlocked Cell Phone, Front 5MP Rear 13MP I14 Pro Cell Phone 5000mAh Battery 5.0 for Work Use (Black)",https://www.amazon.com/128GB-Unlocked-Phone-5000mAh-Battery/dp/B0BMZHCC9D/ref=sr_1_648?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089914&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-648,,4.2,Kufoo,Kufoorfu3q08agp-11,,,,"Powerful Function: Downloadable software to present face recognition function. Double card and double standby. It can connect 2G 5G dual screen WIFI, making your office entertainment easier. 5.0 makes the connection more . With radio station adjustment function.    6.6 Inch Screen and 1440x3040P: I14 Pro 6.6 inch phone adopts a 6.6 inch ultra screen, which also has a high definition resolution of 1440x3040. Not only does it bring a wider visual experience, but it also has extraordinary vivid colors and amazing clarity, allowing you to explore every detail to maximize your viewing experience.    Powerful System and CPU: Equipped with the latest for 12.0 system, MTK6889 ten core CPU and up to 2.0GHz, using a 12nm processor. The architecture runs multiple applications with sufficient mobility and responsiveness to meet your productivity and entertainment needs.    Memory Card and Card Type: The I14 Pro phone supports expansion of up to 128GB with three card slots, supporting two SIM cards and one micro memory card can be installed at the same time.    5000mAh Capacity Battery: Equipped with a large, above average 5000mAh battery, for 12 smartphone lasts longer than you might expect, 15 hours of calls, 20 hours of music, 4 hours of games, and more. Smart and thoughtful AI battery management can reduce excessive cache to save more power, thus extending standby time."
"Nokia Lumia 1520, Red 16GB (AT&T)",https://www.amazon.com/Nokia-Lumia-1520-Red-16GB/dp/B00GANF8VM/ref=sr_1_697?crid=36FGADW4PDD2F&keywords=mobile+phone&qid=1673089971&refinements=p_36%3A14674874011&rnid=14674871011&s=wireless&sprefix=mobile+pho%2Caps%2C375&sr=1-697,,3.7,Nokia,Lumia 1520,Microsoft Windows,4G,LTE,Display: 6.0-inches    Camera: 20-MP    Processor Speed: 2.2 GHz    OS: Windows 8
